PC1	PC2	country	cluster	cluster_name
-1.674424382	0.541433122	Niger	1	Low stability and weak governance
-2.052843422	0.068823836	Niger	1	Low stability and weak governance
-2.084977077	0.136038699	Niger	1	Low stability and weak governance
-1.626917753	0.642956005	Niger	1	Low stability and weak governance
-1.834542264	0.729784057	Niger	1	Low stability and weak governance
-1.93267975	0.769265918	Niger	1	Low stability and weak governance
-1.8968605	0.820509725	Niger	1	Low stability and weak governance
-1.84328891	0.779130545	Niger	1	Low stability and weak governance
-2.028293631	0.493532853	Niger	1	Low stability and weak governance
-2.114897129	0.542404242	Niger	1	Low stability and weak governance
-2.132347657	0.433446302	Niger	1	Low stability and weak governance
-2.135307954	0.444781413	Niger	1	Low stability and weak governance
-2.191271203	0.53110945	Niger	1	Low stability and weak governance
-2.011106253	0.509209893	Niger	1	Low stability and weak governance
-1.973773705	0.504367787	Niger	1	Low stability and weak governance
-2.418032661	0.05071942	Niger	1	Low stability and weak governance
-2.850980041	0.816993893	Nigeria	1	Low stability and weak governance
-2.89534498	0.741938624	Nigeria	1	Low stability and weak governance
-2.829116317	0.499159506	Nigeria	1	Low stability and weak governance
-3.113323723	0.586227373	Nigeria	1	Low stability and weak governance
-2.994716399	0.797964729	Nigeria	1	Low stability and weak governance
-2.985008033	0.847761249	Nigeria	1	Low stability and weak governance
-2.949302292	0.826988232	Nigeria	1	Low stability and weak governance
-2.935876592	0.832314461	Nigeria	1	Low stability and weak governance
-3.092772576	0.777606728	Nigeria	1	Low stability and weak governance
-2.903900961	0.807547191	Nigeria	1	Low stability and weak governance
-2.867075029	1.047914261	Nigeria	1	Low stability and weak governance
-2.792733456	0.997403218	Nigeria	1	Low stability and weak governance
-2.817752289	0.957589642	Nigeria	1	Low stability and weak governance
-2.959486991	0.808689686	Nigeria	1	Low stability and weak governance
-2.948984016	0.680750447	Nigeria	1	Low stability and weak governance
-2.872215811	0.593309098	Nigeria	1	Low stability and weak governance
-2.95444288	0.64823066	Nigeria	1	Low stability and weak governance
-2.748978114	0.579133427	Nigeria	1	Low stability and weak governance
3.716918787	0.105477059	Norway	2	High stability and effective governance
4.948269755	-0.410675825	Norway	2	High stability and effective governance
4.887036901	-0.357367648	Norway	2	High stability and effective governance
4.902551298	-0.363762995	Norway	2	High stability and effective governance
4.983393283	-0.374690543	Norway	2	High stability and effective governance
5.001251472	-0.354585142	Norway	2	High stability and effective governance
5.057960442	-0.328620854	Norway	2	High stability and effective governance
5.154120608	-0.35719474	Norway	2	High stability and effective governance
5.064029771	-0.345682903	Norway	2	High stability and effective governance
5.066832472	-0.345907532	Norway	2	High stability and effective governance
5.086444744	-0.362748149	Norway	2	High stability and effective governance
5.195898134	-0.395774304	Norway	2	High stability and effective governance
5.105567884	-0.32130677	Norway	2	High stability and effective governance
5.097230795	-0.355569619	Norway	2	High stability and effective governance
5.149736815	-0.346821891	Norway	2	High stability and effective governance
5.067675741	-0.290879421	Norway	2	High stability and effective governance
4.955485887	-0.213916047	Norway	2	High stability and effective governance
5.004285157	-0.224843596	Norway	2	High stability and effective governance
1.022711224	-2.238593396	Oman	0	Medium stability and governance
0.68849698	-2.03782024	Oman	0	Medium stability and governance
0.839325967	-2.130686579	Oman	0	Medium stability and governance
0.653783178	-2.038757839	Oman	0	Medium stability and governance
0.512447111	-1.946857099	Oman	0	Medium stability and governance
0.251075426	-1.81242659	Oman	0	Medium stability and governance
0.335197371	-1.81991753	Oman	0	Medium stability and governance
0.287055145	-1.802859377	Oman	0	Medium stability and governance
0.509338566	-1.957114293	Oman	0	Medium stability and governance
0.349221118	-1.844126275	Oman	0	Medium stability and governance
0.437333715	-1.890947712	Oman	0	Medium stability and governance
0.325036341	-1.852046824	Oman	0	Medium stability and governance
0.207582767	-1.794564498	Oman	0	Medium stability and governance
0.368096477	-1.964852661	Oman	0	Medium stability and governance
0.310145357	-1.885394753	Oman	0	Medium stability and governance
-0.013800552	-1.742283031	Oman	0	Medium stability and governance
0.202385356	-1.82435696	Oman	0	Medium stability and governance
0.482342499	-1.889367347	Oman	0	Medium stability and governance
-2.741996482	-0.127473512	Pakistan	1	Low stability and weak governance
-2.792150471	-0.142414622	Pakistan	1	Low stability and weak governance
-2.816224404	0.407118344	Pakistan	1	Low stability and weak governance
-2.861767178	0.434048709	Pakistan	1	Low stability and weak governance
-2.781428766	0.43298346	Pakistan	1	Low stability and weak governance
-2.885600006	0.464765266	Pakistan	1	Low stability and weak governance
-2.875303743	0.438079096	Pakistan	1	Low stability and weak governance
-2.829691425	0.442980631	Pakistan	1	Low stability and weak governance
-2.69749575	0.429565548	Pakistan	1	Low stability and weak governance
-2.671817657	0.411381405	Pakistan	1	Low stability and weak governance
-2.685798242	0.438447814	Pakistan	1	Low stability and weak governance
-2.531590719	0.361445224	Pakistan	1	Low stability and weak governance
-2.63457865	0.104422676	Pakistan	1	Low stability and weak governance
-2.676214994	0.098710365	Pakistan	1	Low stability and weak governance
-2.571406119	0.012879146	Pakistan	1	Low stability and weak governance
-2.417633334	-0.051498481	Pakistan	1	Low stability and weak governance
-2.578429564	0.022646772	Pakistan	1	Low stability and weak governance
-2.77997861	0.060959969	Pakistan	1	Low stability and weak governance
0.246037726	1.197457304	Panama	0	Medium stability and governance
0.7675221	0.984506743	Panama	0	Medium stability and governance
0.943958367	0.896423354	Panama	0	Medium stability and governance
0.822251064	0.931962125	Panama	0	Medium stability and governance
0.776578659	0.926189182	Panama	0	Medium stability and governance
0.895301728	0.868598535	Panama	0	Medium stability and governance
0.778423567	0.866836956	Panama	0	Medium stability and governance
0.681493956	0.659569362	Panama	0	Medium stability and governance
0.91346414	0.598258021	Panama	0	Medium stability and governance
0.947995348	0.61822833	Panama	0	Medium stability and governance
0.943093709	0.61543777	Panama	0	Medium stability and governance
0.884336503	0.654046263	Panama	0	Medium stability and governance
0.870092934	0.912189295	Panama	0	Medium stability and governance
0.942499891	0.902443977	Panama	0	Medium stability and governance
0.832718916	0.70917369	Panama	0	Medium stability and governance
0.740992948	0.717008762	Panama	0	Medium stability and governance
0.589841469	0.814010466	Panama	0	Medium stability and governance
0.520056948	0.860133768	Panama	0	Medium stability and governance
-1.146346111	0.891412247	Papua New Guinea	0	Medium stability and governance
-1.528479321	1.083601246	Papua New Guinea	1	Low stability and weak governance
-1.662720303	0.886845822	Papua New Guinea	1	Low stability and weak governance
-1.730607722	0.929170523	Papua New Guinea	1	Low stability and weak governance
-1.665111189	0.86929426	Papua New Guinea	1	Low stability and weak governance
-1.583222713	0.821819731	Papua New Guinea	1	Low stability and weak governance
-1.503219695	0.758839792	Papua New Guinea	1	Low stability and weak governance
-1.410322466	0.963887122	Papua New Guinea	0	Medium stability and governance
-1.248460405	0.67910923	Papua New Guinea	0	Medium stability and governance
-1.381591804	0.75636589	Papua New Guinea	0	Medium stability and governance
-1.342832087	1.050223549	Papua New Guinea	0	Medium stability and governance
-1.437847272	1.068041193	Papua New Guinea	0	Medium stability and governance
-1.419294448	0.79810976	Papua New Guinea	0	Medium stability and governance
-1.520595463	0.892567992	Papua New Guinea	1	Low stability and weak governance
-1.396724213	0.750082799	Papua New Guinea	0	Medium stability and governance
-1.503901769	0.803826453	Papua New Guinea	1	Low stability and weak governance
-1.368344218	0.703378969	Papua New Guinea	0	Medium stability and governance
-1.210417384	0.63986368	Papua New Guinea	0	Medium stability and governance
-1.666401601	0.947235164	Paraguay	1	Low stability and weak governance
-1.563674031	0.966383758	Paraguay	1	Low stability and weak governance
-1.401174092	0.917442955	Paraguay	0	Medium stability and governance
-1.354433982	0.883334127	Paraguay	0	Medium stability and governance
-1.263191721	0.877365	Paraguay	0	Medium stability and governance
-1.16423108	0.816979813	Paraguay	0	Medium stability and governance
-1.273474207	0.875015946	Paraguay	0	Medium stability and governance
-1.275210702	0.888523388	Paraguay	0	Medium stability and governance
-0.962305881	0.719977672	Paraguay	0	Medium stability and governance
-0.940753448	0.736040253	Paraguay	0	Medium stability and governance
-0.789086932	0.628971222	Paraguay	0	Medium stability and governance
-0.819793605	0.663226995	Paraguay	0	Medium stability and governance
-0.667356996	0.648726972	Paraguay	0	Medium stability and governance
-0.595652781	0.624056909	Paraguay	0	Medium stability and governance
-0.488570187	0.562609062	Paraguay	0	Medium stability and governance
-0.710029728	0.651973045	Paraguay	0	Medium stability and governance
-0.675451555	0.639629476	Paraguay	0	Medium stability and governance
-0.513309841	0.580705401	Paraguay	0	Medium stability and governance
-0.783764218	0.971600467	Peru	0	Medium stability and governance
-0.638189043	0.918578448	Peru	0	Medium stability and governance
-0.547156862	0.894743645	Peru	0	Medium stability and governance
-0.681975453	0.935857061	Peru	0	Medium stability and governance
-0.449124732	0.811279591	Peru	0	Medium stability and governance
-0.289196938	0.740454843	Peru	0	Medium stability and governance
-0.387305268	0.792067671	Peru	0	Medium stability and governance
-0.357543024	0.751128822	Peru	0	Medium stability and governance
-0.303921562	0.824957509	Peru	0	Medium stability and governance
-0.242626189	0.817242657	Peru	0	Medium stability and governance
-0.040442175	0.724300126	Peru	0	Medium stability and governance
-0.11635365	0.76339761	Peru	0	Medium stability and governance
-0.178432137	0.77106294	Peru	0	Medium stability and governance
0.060136554	0.67190672	Peru	0	Medium stability and governance
-0.127319617	0.549773	Peru	0	Medium stability and governance
-0.379586078	0.810707946	Peru	0	Medium stability and governance
-0.579949586	0.637153296	Peru	0	Medium stability and governance
-0.606220408	0.663126202	Peru	0	Medium stability and governance
-1.224269581	0.823944872	Philippines	0	Medium stability and governance
-1.229831037	0.567168182	Philippines	0	Medium stability and governance
-1.344858554	0.618107451	Philippines	0	Medium stability and governance
-1.354618472	0.70102636	Philippines	0	Medium stability and governance
-1.277271425	0.856208443	Philippines	0	Medium stability and governance
-1.026048644	0.728178347	Philippines	0	Medium stability and governance
-0.811893183	0.619069984	Philippines	0	Medium stability and governance
-0.670758683	0.55927986	Philippines	0	Medium stability and governance
-0.438103206	0.541627779	Philippines	0	Medium stability and governance
-0.608523815	0.634895692	Philippines	0	Medium stability and governance
-0.824755325	0.791769047	Philippines	0	Medium stability and governance
-0.815094906	0.72767989	Philippines	0	Medium stability and governance
-0.868818514	0.691453932	Philippines	0	Medium stability and governance
-0.848737541	0.45682261	Philippines	0	Medium stability and governance
-0.789067267	0.336381265	Philippines	0	Medium stability and governance
-0.94731593	0.383594332	Philippines	0	Medium stability and governance
-0.697919635	0.323118374	Philippines	0	Medium stability and governance
-0.500240981	0.253426152	Philippines	0	Medium stability and governance
1.858040987	0.765258326	Poland	2	High stability and effective governance
